,category,age,num_strokes,filename,Y,C,sum,scribble,sessionId,draw_duration,num_black_pixels,prop_black,max_stroke_length,min_stroke_length,avg_stroke_length,cat_code
521,a house,2,9,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_22.png,,0,0,0,cdm_run_v31526067194650,1.44,51,0.002266667,1892,38,929,5
522,a house,5,11,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_23.png,,0,0,0,cdm_run_v31526072947360,19.599,1494,0.0664,5868,1708,3978,5
523,a house,8,6,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_24.png,,0,0,0,cdm_run_v31526074471797,6.042,581,0.025822222,2280,219,1471,5
524,a house,4,9,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_25.png,,0,0,0,cdm_run_v31526078928446,10.737,1361,0.060488889,6419,357,4130,5
525,a house,4,4,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_26.png,,0,0,0,cdm_run_v31526144135278,10.272,832,0.036977778,2948,1321,2085,5
526,a house,2,22,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_27.png,,1,1,0,cdm_run_v31526148488690,7.231,1014,0.045066667,8088,633,4372,5
527,a house,10,17,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_28.png,,0,0,0,cdm_run_v31526152332221,15.984,1464,0.065066667,6303,900,4061,5
528,a house,2,4,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_29.png,-2,-2,-4,0,cdm_run_v31526152658322,2.174,953,0.042355556,3741,966,2395,5
529,a house,8,21,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_30.png,,0,0,0,cdm_run_v31526152868212,22.861,2174,0.096622222,10036,357,6679,5
530,a house,9,15,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_31.png,,0,0,0,cdm_run_v31526155956525,18.903,1122,0.049866667,4402,201,2939,5
531,a house,5,8,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_32.png,,0,0,0,cdm_run_v31526157427450,17.215,1581,0.070266667,6263,1897,3758,5
532,a house,6,4,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_33.png,,0,0,0,cdm_run_v31526157685006,4.035,1018,0.045244444,3412,2143,2699,5
533,a house,5,16,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_34.png,,0,0,0,cdm_run_v31526158807742,20.763,1758,0.078133333,6742,1473,4485,5
534,a house,2,7,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_35.png,,0,0,0,cdm_run_v31526160539320,2.859,980,0.043555556,5524,370,3563,5
535,a house,2,4,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_36.png,,0,0,0,cdm_run_v31526162477315,0.888,119,0.005288889,1100,260,680,5
536,a house,8,8,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_37.png,,0,0,0,cdm_run_v31526164238357,8.735,1168,0.051911111,4822,1710,3280,5
537,a house,4,108,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_38.png,,1,1,0,cdm_run_v31526166383560,3.794,1975,0.087777778,0,0,0,5
538,a house,4,21,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_39.png,1,1,2,1,cdm_run_v31526167651102,27.339,3141,0.1396,16374,614,8960,5
539,a house,6,10,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_40.png,,0,0,0,cdm_run_v31526168752022,10.676,1674,0.0744,6143,1833,4193,5
540,a house,4,1,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_41.png,,1,1,0,cdm_run_v31526239192649,0,1757,0.078088889,0,0,0,5
541,a house,6,12,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_42.png,,0,0,0,cdm_run_v31526240601849,9.907,1701,0.0756,7902,1438,5315,5
542,a house,2,16,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_43.png,,0,0,0,cdm_run_v31526241319670,7.934,964,0.042844444,5353,1239,3293,5
543,a house,7,12,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_44.png,,0,0,0,cdm_run_v31526244386384,6.09,1375,0.061111111,6347,520,4175,5
544,a house,8,8,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_45.png,,0,0,0,cdm_run_v31526249878999,6.425,1091,0.048488889,4361,1401,3137,5
545,a house,4,15,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_46.png,,0,0,0,cdm_run_v31526250064091,22.182,1277,0.056755556,5980,331,4232,5
546,a house,6,7,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_47.png,,0,0,0,cdm_run_v31526251554792,10.358,1265,0.056222222,5181,392,3163,5
547,a house,6,89,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_48.png,,1,1,0,cdm_run_v31526251955281,1.508,1459,0.064844444,28074,296,15485,5
548,a house,9,27,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_49.png,,0,0,0,cdm_run_v31526252261677,15.128,1944,0.0864,9567,1071,6718,5
549,a house,7,15,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_50.png,,0,0,0,cdm_run_v31526252692974,12.536,1723,0.076577778,7624,706,5385,5
550,a house,8,8,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_51.png,,0,0,0,cdm_run_v31526253016255,8.301,1196,0.053155556,4478,1749,3309,5
551,a house,3,1,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_52.png,,0,0,0,cdm_run_v31526253202063,0,229,0.010177778,609,609,609,5
552,a house,9,2,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_53.png,1,0,1,0,cdm_run_v31526253458184,6.412,789,0.035066667,4404,1772,3088,5
553,a house,5,8,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_54.png,,0,0,0,cdm_run_v31526254092272,12.844,1149,0.051066667,4552,675,3240,5
554,a house,5,909,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_55.png,2,2,4,1,cdm_run_v31526254628791,15.232,6366,0.282933333,0,0,0,5
555,a house,5,47,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_56.png,,0,0,0,cdm_run_v31526254866517,10.585,1673,0.074355556,13202,2403,7272,5
556,a house,2,1,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_57.png,,0,0,0,cdm_run_v31526413722391,0,379,0.016844444,657,657,657,5
557,a house,8,7,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_58.png,,0,0,0,cdm_run_v31526413939938,8.357,1012,0.044977778,4112,756,2864,5
558,a house,2,28,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_59.png,,1,1,0,cdm_run_v31526414368321,7.618,948,0.042133333,13852,1852,8425,5
559,a house,3,3,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_60.png,,0,0,0,cdm_run_v31526415298029,6.352,607,0.026977778,1989,959,1426,5
560,a house,4,12,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_61.png,,0,0,0,cdm_run_v31526417227846,17.894,1415,0.062888889,5841,1197,4156,5
561,a house,7,12,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_62.png,,0,0,0,cdm_run_v31526417564997,6.018,1119,0.049733333,6806,1990,4723,5
562,a house,5,4,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_63.png,,0,0,0,cdm_run_v31526418564273,8.468,1475,0.065555556,4747,1675,3465,5
563,a house,5,6,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_64.png,,0,0,0,cdm_run_v31526420267473,13.476,767,0.034088889,3280,361,2004,5
564,a house,5,23,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_65.png,,0,0,0,cdm_run_v31526420360572,18.918,1088,0.048355556,10981,13,4756,5
565,a house,3,1,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_66.png,,0,0,0,cdm_run_v31526423557040,0,343,0.015244444,981,981,981,5
566,a house,3,1,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_67.png,,0,0,0,cdm_run_v31526424268311,0,183,0.008133333,497,497,497,5
567,a house,2,14,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_68.png,,0,0,0,cdm_run_v31526491920836,3.724,1029,0.045733333,5075,1342,2918,5
568,a house,5,14,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_69.png,,0,0,0,cdm_run_v31526492191665,20.76,1089,0.0484,5520,1051,3455,5
569,a house,2,10,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_70.png,,0,0,0,cdm_run_v31526492679058,19.613,1331,0.059155556,5314,1381,3719,5
570,a house,2,15,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_71.png,,0,0,0,cdm_run_v31526493522883,22.384,1139,0.050622222,8085,313,4363,5
571,a house,2,11,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_72.png,,0,0,0,cdm_run_v31526497092100,17.741,816,0.036266667,6559,658,3962,5
572,a house,4,7,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_73.png,,0,0,0,cdm_run_v31526497714288,16.969,1283,0.057022222,5772,563,3299,5
573,a house,2,12,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_74.png,,0,0,0,cdm_run_v31526498176971,26.103,1137,0.050533333,5504,373,3047,5
574,a house,5,5,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_75.png,,0,0,0,cdm_run_v31526499554039,9.244,1004,0.044622222,3863,1172,2056,5
575,a house,3,9,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_76.png,,0,0,0,cdm_run_v31526501614452,11.177,1025,0.045555556,4999,412,3147,5
576,a house,3,4,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_77.png,,0,0,0,cdm_run_v31526501890472,6.966,872,0.038755556,3438,322,1614,5
577,a house,3,7,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_78.png,,1,1,0,cdm_run_v31526502079646,17.805,1140,0.050666667,6035,583,3406,5
578,a house,3,9,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_79.png,,0,0,0,cdm_run_v31526502817047,11.645,1030,0.045777778,5002,409,3229,5
579,a house,6,16,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_80.png,,0,0,0,cdm_run_v31526506411620,23.294,2331,0.1036,11512,282,6642,5
580,a house,4,1,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_81.png,1,1,2,1,cdm_run_v31526507469435,0,2330,0.103555556,7031,7031,7031,5
581,a house,3,1,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_82.png,1,1,2,1,cdm_run_v31526507684003,0,2243,0.099688889,6783,6783,6783,5
582,a house,6,10,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_83.png,,0,0,0,cdm_run_v31526580838432,16.367,707,0.031422222,5578,923,3973,5
583,a house,6,20,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_84.png,,0,0,0,cdm_run_v31526581096926,4.13,1748,0.077688889,10637,1321,4717,5
584,a house,6,13,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_85.png,,0,0,0,cdm_run_v31526583886859,11.439,580,0.025777778,3000,643,2118,5
585,a house,2,10,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_86.png,,0,0,0,cdm_run_v31526584027584,10.409,1173,0.052133333,10546,617,5972,5
586,a house,2,5,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_87.png,,0,0,0,cdm_run_v31526584275728,5.234,702,0.0312,3039,601,2158,5
587,a house,3,5,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_88.png,,0,0,0,cdm_run_v31526590708297,9.007,805,0.035777778,2607,774,1925,5
588,a house,4,7,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_89.png,,0,0,0,cdm_run_v31526592878172,16.176,717,0.031866667,3341,235,1867,5
589,a house,9,8,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_90.png,,0,0,0,cdm_run_v31526593619763,7.109,1464,0.065066667,4885,2169,3620,5
590,a house,3,9,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_91.png,,0,0,0,cdm_run_v31526593921790,18.612,1532,0.068088889,6608,1003,4393,5
591,a house,7,8,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_92.png,,0,0,0,cdm_run_v31526598717979,6.113,1212,0.053866667,4980,1743,3621,5
592,a house,3,15,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_93.png,,0,0,0,cdm_run_v31526599186312,11.567,1563,0.069466667,7480,323,5021,5
593,a house,2,4,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_94.png,,0,0,0,cdm_run_v31526600614970,12.228,669,0.029733333,2932,507,1874,5
594,a house,6,6,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_95.png,,0,0,0,cdm_run_v31526665223948,6.575,1081,0.048044444,4956,408,2788,5
595,a house,6,10,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_96.png,,0,0,0,cdm_run_v31526665751276,11.082,1241,0.055155556,6832,362,3211,5
596,a house,3,7,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_97.png,,0,0,0,cdm_run_v31526671777923,8.709,731,0.032488889,3557,581,2113,5
597,a house,4,16,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_98.png,,0,0,0,cdm_run_v31526673903441,24.881,949,0.042177778,4599,353,2850,5
598,a house,5,13,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_99.png,,0,0,0,cdm_run_v31526674232751,16.06,952,0.042311111,5617,470,3549,5
599,a house,4,9,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a house_100.png,,0,0,0,cdm_run_v31526675307830,11.711,1148,0.051022222,5232,458,3479,5
600,a person,9,1,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_1.png,,0,0,0,cdm_run_v31525890266406,0,529,0.023511111,1331,1331,1331,6
601,a person,6,20,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_2.png,,0,0,0,cdm_run_v31525891444648,24.019,1332,0.0592,5472,580,3276,6
602,a person,2,11,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_3.png,,0,0,0,cdm_run_v31525893174061,8.633,1240,0.055111111,4043,1038,2377,6
603,a person,5,10,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_4.png,,0,0,0,cdm_run_v31525893976840,9.999,1076,0.047822222,4148,608,2687,6
604,a person,6,23,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_5.png,,0,0,0,cdm_run_v31525895728803,24.511,1750,0.077777778,7446,490,2784,6
605,a person,4,22,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_6.png,,0,0,0,cdm_run_v31525899254114,12.222,1768,0.078577778,18085,815,10496,6
606,a person,2,43,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_7.png,2,2,4,1,cdm_run_v31525901322190,18.853,5945,0.264222222,41159,434,22616,6
607,a person,3,20,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_8.png,,0,0,0,cdm_run_v31525904067360,17.034,1366,0.060711111,11027,1755,6919,6
608,a person,4,23,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_9.png,,0,0,0,cdm_run_v31525908387543,19.684,1395,0.062,7048,590,2886,6
609,a person,4,13,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_10.png,,0,0,0,cdm_run_v31525975379407,23.709,523,0.023244444,3481,306,2095,6
610,a person,5,8,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_11.png,,0,0,0,cdm_run_v31525976865876,8.635,553,0.024577778,2210,663,1418,6
611,a person,4,46,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_12.png,,0,0,0,cdm_run_v31525984464310,22.205,1685,0.074888889,18403,200,9943,6
612,a person,2,23,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_13.png,,0,0,0,cdm_run_v31525990258467,24.596,2049,0.091066667,10060,772,5256,6
613,a person,3,21,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_14.png,,0,0,0,cdm_run_v31525992682386,24.005,713,0.031688889,7731,228,3770,6
614,a person,7,16,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_15.png,,0,0,0,cdm_run_v31526060708396,25.78,1008,0.0448,7283,673,2783,6
615,a person,6,13,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_16.png,,0,0,0,cdm_run_v31526060998610,17.353,714,0.031733333,3685,239,2505,6
616,a person,6,13,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_17.png,,0,0,0,cdm_run_v31526061437727,8.684,1033,0.045911111,4701,802,2342,6
617,a person,7,14,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_18.png,,0,0,0,cdm_run_v31526061922561,17.811,2093,0.093022222,9047,647,5415,6
618,a person,6,13,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_19.png,,0,0,0,cdm_run_v31526063462438,11.548,452,0.020088889,2446,458,1692,6
619,a person,6,15,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_20.png,,0,0,0,cdm_run_v31526063950237,13.185,397,0.017644444,1938,288,1153,6
620,a person,7,9,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_21.png,,0,0,0,cdm_run_v31526064586872,5.182,517,0.022977778,2459,495,1684,6
621,a person,2,9,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_22.png,,0,0,0,cdm_run_v31526064952740,12.493,805,0.035777778,3461,1057,1829,6
622,a person,4,2,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_23.png,,0,0,0,cdm_run_v31526065527149,0.221,817,0.036311111,2717,1905,2311,6
623,a person,2,65,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_24.png,,1,1,0,cdm_run_v31526067194650,11.435,1785,0.079333333,24272,1711,14416,6
624,a person,5,17,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_25.png,,0,0,0,cdm_run_v31526072947360,24.001,1914,0.085066667,8282,1383,4745,6
625,a person,8,1,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_26.png,,0,0,0,cdm_run_v31526074471797,0,128,0.005688889,0,0,0,6
626,a person,3,6,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_27.png,,1,1,0,cdm_run_v31526078606222,23.667,1117,0.049644444,6231,751,3446,6
627,a person,4,15,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_28.png,,0,0,0,cdm_run_v31526078928446,22.775,619,0.027511111,2374,805,1205,6
628,a person,4,16,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_29.png,,0,0,0,cdm_run_v31526144135278,14.01,416,0.018488889,4229,0,2126,6
629,a person,8,5,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_30.png,,0,0,0,cdm_run_v31526148649096,3.28,128,0.005688889,1275,35,579,6
630,a person,10,30,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_31.png,,0,0,0,cdm_run_v31526151383057,27.08,3220,0.143111111,14466,738,7985,6
631,a person,10,32,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_32.png,,0,0,0,cdm_run_v31526152332221,24.016,1793,0.079688889,9152,536,4968,6
632,a person,2,30,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_33.png,,1,1,0,cdm_run_v31526152658322,14.085,2736,0.1216,16961,118,7787,6
633,a person,8,10,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_34.png,,0,0,0,cdm_run_v31526152868212,12.128,1547,0.068755556,7043,876,3439,6
634,a person,3,15,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_35.png,1,1,2,1,cdm_run_v31526154627196,11.994,2061,0.0916,7230,4081,5831,6
635,a person,9,4,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_36.png,,0,0,0,cdm_run_v31526155956525,2.326,412,0.018311111,1713,378,1158,6
636,a person,5,9,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_37.png,,0,0,0,cdm_run_v31526157427450,9.283,1002,0.044533333,4366,779,2556,6
637,a person,6,11,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_38.png,,0,0,0,cdm_run_v31526157685006,13.553,1205,0.053555556,5650,1320,3247,6
638,a person,5,17,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_39.png,,0,0,0,cdm_run_v31526158807742,21.51,1254,0.055733333,4976,183,2226,6
639,a person,2,3,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_40.png,,0,0,0,cdm_run_v31526160539320,1.675,1016,0.045155556,3240,940,1957,6
640,a person,2,71,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_41.png,,0,0,0,cdm_run_v31526162477315,23.924,3130,0.139111111,27046,53,12196,6
641,a person,8,9,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_42.png,,0,0,0,cdm_run_v31526163910656,5.968,793,0.035244444,3640,789,2214,6
642,a person,8,10,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_43.png,,0,0,0,cdm_run_v31526164238357,8.359,1230,0.054666667,5841,669,3081,6
643,a person,4,24,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_44.png,,0,0,0,cdm_run_v31526167651102,22.577,3134,0.139288889,23119,1596,12502,6
644,a person,6,28,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_45.png,,0,0,0,cdm_run_v31526168752022,21.761,1710,0.076,8005,1282,4971,6
645,a person,4,20,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_46.png,,0,0,0,cdm_run_v31526239192649,16.564,1474,0.065511111,16784,2236,11466,6
646,a person,6,14,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_47.png,,0,0,0,cdm_run_v31526240601849,18.236,1021,0.045377778,4817,594,2267,6
647,a person,2,13,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_48.png,,0,0,0,cdm_run_v31526241319670,7.442,778,0.034577778,5579,1427,4225,6
648,a person,7,6,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_49.png,,0,0,0,cdm_run_v31526244386384,12.035,1828,0.081244444,5949,704,3658,6
649,a person,3,20,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_50.png,,0,0,0,cdm_run_v31526245726886,24.729,1019,0.045288889,5633,580,2395,6
650,a person,9,16,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_51.png,,0,0,0,cdm_run_v31526247467722,18.551,1943,0.086355556,8321,1306,4394,6
651,a person,8,6,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_52.png,,0,0,0,cdm_run_v31526249878999,4.951,460,0.020444444,1954,135,903,6
652,a person,4,11,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_53.png,,0,0,0,cdm_run_v31526250064091,12.584,713,0.031688889,3618,171,2104,6
653,a person,6,12,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a person_54.png,,0,0,0,cdm_run_v31526251554792,14.911,1486,0.066044444,7122,597,2762,6
