,category,age,num_strokes,filename,,,,,,,,,
761,a tree,age2,5,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_62.png,,,,,,,,,
762,a tree,age8,2,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_63.png,,,,,,,,,
763,a tree,age3,1,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_64.png,,,,,,,,,
764,a tree,age7,7,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_65.png,,,,,,,,,
765,a tree,age5,7,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_66.png,,,,,,,,,
766,a tree,age5,9,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_67.png,,,,,,,,,
767,a tree,age3,2,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_68.png,,,,,,,,,
768,a tree,age3,3,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_69.png,,,,,,,,,
769,a tree,age2,42,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_70.png,,,,,,,,,
770,a tree,age5,3,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_71.png,,,,,,,,,
771,a tree,age2,14,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_72.png,,,,,,,,,
772,a tree,age2,3,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_73.png,,,,,,,,,
773,a tree,age2,19,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_74.png,,,,,,,,,
774,a tree,age2,15,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_75.png,,,,,,,,,
775,a tree,age2,6,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_76.png,,,,,,,,,
776,a tree,age5,8,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_77.png,,,,,,,,,
777,a tree,age3,4,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_78.png,,,,,,,,,
778,a tree,age3,34,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_79.png,,,,,,,,,
779,a tree,age3,1088,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_80.png,,,,,,,,,
780,a tree,age2,2,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_81.png,,,,,,,,,
781,a tree,age6,22,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_82.png,,,,,,,,,
782,a tree,age4,2,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_83.png,,,,,,,,,
783,a tree,age6,1,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_84.png,,,,,,,,,
784,a tree,age6,3,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_85.png,,,,,,,,,
785,a tree,age2,7,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_86.png,,,,,,,,,
786,a tree,age2,1,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_87.png,,,,,,,,,
787,a tree,age3,13,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_88.png,,,,,,,,,
788,a tree,age3,6,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_89.png,,,,,,,,,
789,a tree,age4,5,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_90.png,,,,,,,,,
790,a tree,age9,3,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_91.png,,,,,,,,,
791,a tree,age3,5,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_92.png,,,,,,,,,
792,a tree,age7,5,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_93.png,,,,,,,,,
793,a tree,age3,3,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_94.png,,,,,,,,,
794,a tree,age2,9,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_95.png,,,,,,,,,
795,a tree,age6,3,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_96.png,,,,,,,,,
796,a tree,age6,3,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_97.png,,,,,,,,,
797,a tree,age3,11,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_98.png,,,,,,,,,
798,a tree,age4,19,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_99.png,,,,,,,,,
799,a tree,age5,18,/Users/langcogresearchassistants/Desktop/kiddraw/kiddraw/analysis/museumstation/python/sketches/a tree_100.png,,,,,,,,,
