,category,age,num_strokes,filename,sessionID,draw_duration
741,a tree,age4,3,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_42.png,cdm_run_v31526166579282,3.988
742,a tree,age4,57,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_43.png,cdm_run_v31526167651102,23.623
743,a tree,age6,5,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_44.png,cdm_run_v31526168752022,4.908
744,a tree,age4,13,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_45.png,cdm_run_v31526239192649,18.995
745,a tree,age6,4,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_46.png,cdm_run_v31526240601849,1.889
746,a tree,age2,13,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_47.png,cdm_run_v31526241319670,5.367
747,a tree,age7,2,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_48.png,cdm_run_v31526244386384,3.767
748,a tree,age9,5,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_49.png,cdm_run_v31526247467722,7.407
749,a tree,age8,2,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_50.png,cdm_run_v31526249878999,5.25
750,a tree,age4,10,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_51.png,cdm_run_v31526250064091,19.397
751,a tree,age6,2,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_52.png,cdm_run_v31526251554792,3.196
752,a tree,age6,3,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_53.png,cdm_run_v31526251955281,2.907
753,a tree,age9,3,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_54.png,cdm_run_v31526252261677,1.241
754,a tree,age7,2,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_55.png,cdm_run_v31526252692974,3.435
755,a tree,age8,2,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_56.png,cdm_run_v31526253016255,1.433
756,a tree,age3,5,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_57.png,cdm_run_v31526253202063,8.661
757,a tree,age5,3,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_58.png,cdm_run_v31526254092272,1.379
758,a tree,age5,4,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_59.png,cdm_run_v31526254628791,3.084
759,a tree,age5,209,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_60.png,cdm_run_v31526254866517,2.761
760,a tree,age2,1,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_61.png,cdm_run_v31526411171270,0.0
761,a tree,age2,5,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_62.png,cdm_run_v31526413722391,5.172
762,a tree,age8,2,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_63.png,cdm_run_v31526413939938,0.562
763,a tree,age3,1,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_64.png,cdm_run_v31526415298029,0.0
764,a tree,age7,7,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_65.png,cdm_run_v31526417564997,6.336
765,a tree,age5,7,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_66.png,cdm_run_v31526418564273,7.618
766,a tree,age5,9,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_67.png,cdm_run_v31526420360572,7.944
767,a tree,age3,2,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_68.png,cdm_run_v31526423557040,0.622
768,a tree,age3,3,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_69.png,cdm_run_v31526424268311,0.456
769,a tree,age2,42,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_70.png,cdm_run_v31526491920836,19.257
770,a tree,age5,3,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_71.png,cdm_run_v31526492191665,4.532
771,a tree,age2,14,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_72.png,cdm_run_v31526492679058,11.225
772,a tree,age2,3,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_73.png,cdm_run_v31526493024418,2.615
773,a tree,age2,19,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_74.png,cdm_run_v31526493522883,18.352
774,a tree,age2,15,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_75.png,cdm_run_v31526497092100,10.519
775,a tree,age2,6,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_76.png,cdm_run_v31526498176971,7.791
776,a tree,age5,8,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_77.png,cdm_run_v31526499554039,17.22
777,a tree,age3,4,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_78.png,cdm_run_v31526501614452,3.801
778,a tree,age3,34,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_79.png,cdm_run_v31526502079646,20.771
779,a tree,age3,1088,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_80.png,cdm_run_v31526503860486,6.423
780,a tree,age2,2,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_81.png,cdm_run_v31526504221167,21.426
781,a tree,age6,22,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_82.png,cdm_run_v31526506411620,16.214
782,a tree,age4,2,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_83.png,cdm_run_v31526507469435,1.516
783,a tree,age6,1,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_84.png,cdm_run_v31526581096926,0.0
784,a tree,age6,3,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_85.png,cdm_run_v31526583886859,4.382
785,a tree,age2,7,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_86.png,cdm_run_v31526584027584,8.558
786,a tree,age2,1,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_87.png,cdm_run_v31526585403449,0.0
787,a tree,age3,13,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_88.png,cdm_run_v31526589361603,4.787
788,a tree,age3,6,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_89.png,cdm_run_v31526590708297,6.959
789,a tree,age4,5,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_90.png,cdm_run_v31526592878172,4.044
790,a tree,age9,3,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_91.png,cdm_run_v31526593619763,7.971
791,a tree,age3,5,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_92.png,cdm_run_v31526593921790,14.712
792,a tree,age7,5,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_93.png,cdm_run_v31526598717979,6.836
793,a tree,age3,3,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_94.png,cdm_run_v31526599186312,6.334
794,a tree,age2,9,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_95.png,cdm_run_v31526600614970,34.243
795,a tree,age6,3,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_96.png,cdm_run_v31526665223948,2.167
796,a tree,age6,3,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_97.png,cdm_run_v31526665751276,3.799
797,a tree,age3,11,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_98.png,cdm_run_v31526671777923,19.555
798,a tree,age4,19,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_99.png,cdm_run_v31526673903441,17.191
799,a tree,age5,18,/Users/zixianchai/Desktop/Kid/kiddraw/analysis/museumstation/python/sketches/a tree_100.png,cdm_run_v31526674232751,10.805
