"","fileNameShort","session_id","trial_num","category","age","submit_time","submit_date","num_strokes","draw_duration_old","draw_duration_new","trial_duration","mean_intensity","bounding_box","filename","fullPath","age_numeric","fileNameShortNew"
"47","a bottle_sketch_age10_cdm_run_v51559931857561.png","cdm_run_v51559931857561",7,"a bottle","age10",1559931998558,2019-06-07 18:26:38,5,5.15,0,8.966,0.0535913584183673,"(37, 186, 31, 193)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a bottle_sketch_age10_cdm_run_v51559931857561.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a bottle/a bottle_sketch_age10_cdm_run_v51559931857561.png",10,"bottle_sketch_age10_cdm_run_v51559931857561.png"
"48","a bottle_sketch_age10_cdm_run_v51560283660004.png","cdm_run_v51560283660004",11,"a bottle","age10",1560283972356,2019-06-11 20:12:52,6,3.964,0,9.607,0.0323660714285714,"(0, 144, 66, 157)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a bottle_sketch_age10_cdm_run_v51560283660004.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a bottle/a bottle_sketch_age10_cdm_run_v51560283660004.png",10,"bottle_sketch_age10_cdm_run_v51560283660004.png"
"49","a bottle_sketch_age10_cdm_run_v51560456721746.png","cdm_run_v51560456721746",7,"a bottle","age10",1560456830539,2019-06-13 20:13:50,2,3.614,0,5.799,0.0189532844387755,"(60, 193, 57, 132)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a bottle_sketch_age10_cdm_run_v51560456721746.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a bottle/a bottle_sketch_age10_cdm_run_v51560456721746.png",10,"bottle_sketch_age10_cdm_run_v51560456721746.png"
"50","a bottle_sketch_age10_cdm_run_v51560456908521.png","cdm_run_v51560456908521",11,"a bottle","age10",1560457142338,2019-06-13 20:19:02,8,10.744,0,13.036,0.0271245216836735,"(25, 150, 75, 159)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a bottle_sketch_age10_cdm_run_v51560456908521.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a bottle/a bottle_sketch_age10_cdm_run_v51560456908521.png",10,"bottle_sketch_age10_cdm_run_v51560456908521.png"
"51","a bottle_sketch_age10_cdm_run_v51560457419899.png","cdm_run_v51560457419899",10,"a bottle","age10",1560457606775,2019-06-13 20:26:46,5,4.164,0,6.107,0.0376873405612245,"(6, 223, 49, 210)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a bottle_sketch_age10_cdm_run_v51560457419899.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a bottle/a bottle_sketch_age10_cdm_run_v51560457419899.png",10,"bottle_sketch_age10_cdm_run_v51560457419899.png"
"52","a bottle_sketch_age2_cdm_run_v51551473231911.png","cdm_run_v51551473231911",4,"a bottle","age2",1551473323693,2019-03-01 20:48:43,10,8.692,0,11.282,0.0404177295918367,"(22, 180, 81, 142)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a bottle_sketch_age2_cdm_run_v51551473231911.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a bottle/a bottle_sketch_age2_cdm_run_v51551473231911.png",2,"bottle_sketch_age2_cdm_run_v51551473231911.png"
"53","a bottle_sketch_age2_cdm_run_v51551475686829.png","cdm_run_v51551475686829",5,"a bottle","age2",1551475852080,2019-03-01 21:30:52,1,0,0,6.305,0.0252710459183673,"(13, 198, 75, 160)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a bottle_sketch_age2_cdm_run_v51551475686829.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a bottle/a bottle_sketch_age2_cdm_run_v51551475686829.png",2,"bottle_sketch_age2_cdm_run_v51551475686829.png"
"54","a bottle_sketch_age2_cdm_run_v51551564998116.png","cdm_run_v51551564998116",5,"a bottle","age2",1551565095355,2019-03-02 22:18:15,5,5.977,0,7.886,0.0255500637755102,"(31, 196, 64, 169)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a bottle_sketch_age2_cdm_run_v51551564998116.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a bottle/a bottle_sketch_age2_cdm_run_v51551564998116.png",2,"bottle_sketch_age2_cdm_run_v51551564998116.png"
"55","a bottle_sketch_age2_cdm_run_v51551565175678.png","cdm_run_v51551565175678",8,"a bottle","age2",1551565428705,2019-03-02 22:23:48,2,2.634,0,11.105,0.0375677614795918,"(10, 193, 63, 177)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a bottle_sketch_age2_cdm_run_v51551565175678.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a bottle/a bottle_sketch_age2_cdm_run_v51551565175678.png",2,"bottle_sketch_age2_cdm_run_v51551565175678.png"
"56","a bottle_sketch_age2_cdm_run_v51551569365183.png","cdm_run_v51551569365183",4,"a bottle","age2",1551569490069,2019-03-02 23:31:30,4,1.083,0,5.451,0.022819674744898,"(30, 193, 70, 174)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a bottle_sketch_age2_cdm_run_v51551569365183.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a bottle/a bottle_sketch_age2_cdm_run_v51551569365183.png",2,"bottle_sketch_age2_cdm_run_v51551569365183.png"
"57","a bottle_sketch_age2_cdm_run_v51551570430178.png","cdm_run_v51551570430178",4,"a bottle","age2",1551570555634,2019-03-02 23:49:15,5,10.707,0,21.005,0.0253507653061224,"(43, 217, 72, 121)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a bottle_sketch_age2_cdm_run_v51551570430178.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a bottle/a bottle_sketch_age2_cdm_run_v51551570430178.png",2,"bottle_sketch_age2_cdm_run_v51551570430178.png"
"58","a bottle_sketch_age2_cdm_run_v51551640567235.png","cdm_run_v51551640567235",7,"a bottle","age2",1551640706232,2019-03-03 19:18:26,2,3.193,0,13.228,0.0195711096938776,"(63, 204, 103, 169)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a bottle_sketch_age2_cdm_run_v51551640567235.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a bottle/a bottle_sketch_age2_cdm_run_v51551640567235.png",2,"bottle_sketch_age2_cdm_run_v51551640567235.png"
"59","a bottle_sketch_age2_cdm_run_v51551651144953.png","cdm_run_v51551651144953",8,"a bottle","age2",1551651443878,2019-03-03 22:17:23,18,13.409,0,26.023,0.0768096301020408,"(0, 199, 69, 189)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a bottle_sketch_age2_cdm_run_v51551651144953.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a bottle/a bottle_sketch_age2_cdm_run_v51551651144953.png",2,"bottle_sketch_age2_cdm_run_v51551651144953.png"
"60","a bottle_sketch_age2_cdm_run_v51551653260306.png","cdm_run_v51551653260306",6,"a bottle","age2",1551653486115,2019-03-03 22:51:26,4,6.578,0,13.808,0.0276626275510204,"(21, 207, 54, 138)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a bottle_sketch_age2_cdm_run_v51551653260306.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a bottle/a bottle_sketch_age2_cdm_run_v51551653260306.png",2,"bottle_sketch_age2_cdm_run_v51551653260306.png"
"61","a bottle_sketch_age2_cdm_run_v51551907754509.png","cdm_run_v51551907754509",7,"a bottle","age2",1551907998967,2019-03-06 21:33:18,8,18.119,0,27.959,0.0570392219387755,"(18, 177, 45, 201)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a bottle_sketch_age2_cdm_run_v51551907754509.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a bottle/a bottle_sketch_age2_cdm_run_v51551907754509.png",2,"bottle_sketch_age2_cdm_run_v51551907754509.png"
"62","a bottle_sketch_age2_cdm_run_v51552075865488.png","cdm_run_v51552075865488",6,"a bottle","age2",1552076067803,2019-03-08 20:14:27,2,6.215,0,14.317,0.0682597257653061,"(28, 216, 42, 184)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a bottle_sketch_age2_cdm_run_v51552075865488.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a bottle/a bottle_sketch_age2_cdm_run_v51552075865488.png",2,"bottle_sketch_age2_cdm_run_v51552075865488.png"
"63","a bottle_sketch_age2_cdm_run_v51552156574659.png","cdm_run_v51552156574659",4,"a bottle","age2",1552156742809,2019-03-09 18:39:02,6,9.018,0,15.353,0.0299545599489796,"(39, 207, 61, 204)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a bottle_sketch_age2_cdm_run_v51552156574659.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a bottle/a bottle_sketch_age2_cdm_run_v51552156574659.png",2,"bottle_sketch_age2_cdm_run_v51552156574659.png"
"64","a bottle_sketch_age2_cdm_run_v51552169172794.png","cdm_run_v51552169172794",4,"a bottle","age2",1552169277483,2019-03-09 22:07:57,1,0,0,18.866,0.0155253507653061,"(25, 162, 76, 120)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a bottle_sketch_age2_cdm_run_v51552169172794.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a bottle/a bottle_sketch_age2_cdm_run_v51552169172794.png",2,"bottle_sketch_age2_cdm_run_v51552169172794.png"
"65","a bottle_sketch_age2_cdm_run_v51552169787934.png","cdm_run_v51552169787934",7,"a bottle","age2",1552170114605,2019-03-09 22:21:54,14,19.396,0,27.538,0.107222576530612,"(0, 219, 10, 214)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a bottle_sketch_age2_cdm_run_v51552169787934.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a bottle/a bottle_sketch_age2_cdm_run_v51552169787934.png",2,"bottle_sketch_age2_cdm_run_v51552169787934.png"
"66","a bottle_sketch_age2_cdm_run_v51552170441903.png","cdm_run_v51552170441903",10,"a bottle","age2",1552170846105,2019-03-09 22:34:06,1,0,0,22.532,0.0220822704081633,"(13, 204, 51, 142)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a bottle_sketch_age2_cdm_run_v51552170441903.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a bottle/a bottle_sketch_age2_cdm_run_v51552170441903.png",2,"bottle_sketch_age2_cdm_run_v51552170441903.png"
"67","a bottle_sketch_age2_cdm_run_v51552504334679.png","cdm_run_v51552504334679",4,"a bottle","age2",1552504538571,2019-03-13 19:15:38,3,2.917,0,5.602,0.0175382653061224,"(46, 189, 90, 150)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a bottle_sketch_age2_cdm_run_v51552504334679.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a bottle/a bottle_sketch_age2_cdm_run_v51552504334679.png",2,"bottle_sketch_age2_cdm_run_v51552504334679.png"
"68","a bottle_sketch_age2_cdm_run_v51552679878493.png","cdm_run_v51552679878493",10,"a bottle","age2",1552680558294,2019-03-15 20:09:18,1,0,0,6.992,0.0230986926020408,"(34, 207, 63, 168)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a bottle_sketch_age2_cdm_run_v51552679878493.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a bottle/a bottle_sketch_age2_cdm_run_v51552679878493.png",2,"bottle_sketch_age2_cdm_run_v51552679878493.png"
"69","a bottle_sketch_age2_cdm_run_v51552756277718.png","cdm_run_v51552756277718",6,"a bottle","age2",1552756501794,2019-03-16 17:15:01,6,10.778,0,21.055,0.0259685905612245,"(18, 181, 48, 110)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a bottle_sketch_age2_cdm_run_v51552756277718.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a bottle/a bottle_sketch_age2_cdm_run_v51552756277718.png",2,"bottle_sketch_age2_cdm_run_v51552756277718.png"
"70","a bottle_sketch_age2_cdm_run_v51552761886730.png","cdm_run_v51552761886730",8,"a bottle","age2",1552762063947,2019-03-16 18:47:43,19,8.26,0,12.725,0.016422193877551,"(106, 195, 133, 187)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a bottle_sketch_age2_cdm_run_v51552761886730.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a bottle/a bottle_sketch_age2_cdm_run_v51552761886730.png",2,"bottle_sketch_age2_cdm_run_v51552761886730.png"
"71","a bottle_sketch_age2_cdm_run_v51553119246455.png","cdm_run_v51553119246455",7,"a bottle","age2",1553119454451,2019-03-20 22:04:14,7,9.47,0,16.874,0.022281568877551,"(24, 213, 105, 177)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a bottle_sketch_age2_cdm_run_v51553119246455.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a bottle/a bottle_sketch_age2_cdm_run_v51553119246455.png",2,"bottle_sketch_age2_cdm_run_v51553119246455.png"
"72","a bottle_sketch_age2_cdm_run_v51553120825260.png","cdm_run_v51553120825260",5,"a bottle","age2",1553121032789,2019-03-20 22:30:32,5,10.777,0,30.16,0.057796556122449,"(22, 205, 25, 181)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a bottle_sketch_age2_cdm_run_v51553120825260.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a bottle/a bottle_sketch_age2_cdm_run_v51553120825260.png",2,"bottle_sketch_age2_cdm_run_v51553120825260.png"
"73","a bottle_sketch_age2_cdm_run_v51553276563902.png","cdm_run_v51553276563902",4,"a bottle","age2",1553276682144,2019-03-22 17:44:42,1,0,0,3.761,0.019889987244898,"(13, 186, 46, 142)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a bottle_sketch_age2_cdm_run_v51553276563902.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a bottle/a bottle_sketch_age2_cdm_run_v51553276563902.png",2,"bottle_sketch_age2_cdm_run_v51553276563902.png"
"74","a bottle_sketch_age2_cdm_run_v51553281480620.png","cdm_run_v51553281480620",9,"a bottle","age2",1553281637262,2019-03-22 19:07:17,5,6.328,0,12.289,0.0257294323979592,"(76, 196, 67, 142)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a bottle_sketch_age2_cdm_run_v51553281480620.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a bottle/a bottle_sketch_age2_cdm_run_v51553281480620.png",2,"bottle_sketch_age2_cdm_run_v51553281480620.png"
"75","a bottle_sketch_age2_cdm_run_v51553294519664.png","cdm_run_v51553294519664",7,"a bottle","age2",1553294889518,2019-03-22 22:48:09,8,6.743,0,13.505,0.0313695790816327,"(36, 199, 96, 156)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a bottle_sketch_age2_cdm_run_v51553294519664.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a bottle/a bottle_sketch_age2_cdm_run_v51553294519664.png",2,"bottle_sketch_age2_cdm_run_v51553294519664.png"
"76","a bottle_sketch_age2_cdm_run_v51553368933018.png","cdm_run_v51553368933018",4,"a bottle","age2",1553369020330,2019-03-23 19:23:40,1,0,0,7.481,0.0129344706632653,"(67, 151, 79, 171)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a bottle_sketch_age2_cdm_run_v51553368933018.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a bottle/a bottle_sketch_age2_cdm_run_v51553368933018.png",2,"bottle_sketch_age2_cdm_run_v51553368933018.png"
"77","a bottle_sketch_age2_cdm_run_v51553459086946.png","cdm_run_v51553459086946",6,"a bottle","age2",1553459220269,2019-03-24 20:27:00,1,0,0,7.579,0.0174984056122449,"(31, 177, 69, 132)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a bottle_sketch_age2_cdm_run_v51553459086946.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a bottle/a bottle_sketch_age2_cdm_run_v51553459086946.png",2,"bottle_sketch_age2_cdm_run_v51553459086946.png"
"78","a bottle_sketch_age2_cdm_run_v51553464740839.png","cdm_run_v51553464740839",4,"a bottle","age2",1553464836092,2019-03-24 22:00:36,3,1.842,0,8.425,0.0347377232142857,"(18, 223, 37, 192)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a bottle_sketch_age2_cdm_run_v51553464740839.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a bottle/a bottle_sketch_age2_cdm_run_v51553464740839.png",2,"bottle_sketch_age2_cdm_run_v51553464740839.png"
"79","a bottle_sketch_age2_cdm_run_v51553709335101.png","cdm_run_v51553709335101",4,"a bottle","age2",1553709488317,2019-03-27 17:58:08,10,16.936,0,27.572,0.0602877869897959,"(0, 223, 0, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a bottle_sketch_age2_cdm_run_v51553709335101.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a bottle/a bottle_sketch_age2_cdm_run_v51553709335101.png",2,"bottle_sketch_age2_cdm_run_v51553709335101.png"
"80","a bottle_sketch_age2_cdm_run_v51553713309345.png","cdm_run_v51553713309345",7,"a bottle","age2",1553713520476,2019-03-27 19:05:20,2,0.472,0,10.623,0.0392020089285714,"(100, 184, 84, 162)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a bottle_sketch_age2_cdm_run_v51553713309345.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a bottle/a bottle_sketch_age2_cdm_run_v51553713309345.png",2,"bottle_sketch_age2_cdm_run_v51553713309345.png"
"81","a bottle_sketch_age2_cdm_run_v51553799870318.png","cdm_run_v51553799870318",4,"a bottle","age2",1553799987414,2019-03-28 19:06:27,3,3.296,0,10.358,0.0182756696428571,"(30, 199, 72, 126)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/june-2019/1_get_sketches/sketches_full_dataset/a bottle_sketch_age2_cdm_run_v51553799870318.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v5/sketches_full_dataset/a bottle/a bottle_sketch_age2_cdm_run_v51553799870318.png",2,"bottle_sketch_age2_cdm_run_v51553799870318.png"
