"","X1","session_id","trial_num","category","age","submit_time","submit_date","num_strokes","draw_duration_old","draw_duration_new","trial_duration","mean_intensity","bounding_box","filename","fileNameShort","fullPath","age_numeric","fileNameShortNew","version"
"60",261,"cdm_run_v31526060310716",0,"square","age7",1526060341065,2018-05-11 17:39:01,1,0,NA,NA,0.0196508290816327,"(61, 160, 51, 157)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age7_cdm_run_v31526060310716.png","square_sketch_age7_cdm_run_v31526060310716.png","sketches_full_dataset/square/square_sketch_age7_cdm_run_v31526060310716.png",7,"",1
"61",262,"cdm_run_v31526060310716",1,"shape","age7",1526060357502,2018-05-11 17:39:17,1,0,NA,NA,0.0292171556122449,"(13, 198, 48, 147)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age7_cdm_run_v31526060310716.png","shape_sketch_age7_cdm_run_v31526060310716.png","sketches_full_dataset/shape/shape_sketch_age7_cdm_run_v31526060310716.png",7,"",1
"62",263,"cdm_run_v31526060310716",2,"this circle","age7",1526060370054,2018-05-11 17:39:30,1,0,NA,NA,0.0220025510204082,"(34, 186, 43, 172)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age7_cdm_run_v31526060310716.png","this circle_sketch_age7_cdm_run_v31526060310716.png","sketches_full_dataset/this circle/this circle_sketch_age7_cdm_run_v31526060310716.png",7,"circle_sketch_age7_cdm_run_v31526060310716.png",1
"63",267,"cdm_run_v31526060708396",0,"square","age7",1526060750424,2018-05-11 17:45:50,18,15.097,NA,NA,0.022102200255102,"(61, 162, 0, 160)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age7_cdm_run_v31526060708396.png","square_sketch_age7_cdm_run_v31526060708396.png","sketches_full_dataset/square/square_sketch_age7_cdm_run_v31526060708396.png",7,"",1
"64",268,"cdm_run_v31526060708396",1,"shape","age7",1526060772726,2018-05-11 17:46:12,1,0,NA,NA,0.0303531568877551,"(10, 202, 40, 153)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age7_cdm_run_v31526060708396.png","shape_sketch_age7_cdm_run_v31526060708396.png","sketches_full_dataset/shape/shape_sketch_age7_cdm_run_v31526060708396.png",7,"",1
"65",269,"cdm_run_v31526060708396",2,"this circle","age7",1526060790126,2018-05-11 17:46:30,2,15.466,NA,NA,0.0190529336734694,"(42, 159, 45, 165)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age7_cdm_run_v31526060708396.png","this circle_sketch_age7_cdm_run_v31526060708396.png","sketches_full_dataset/this circle/this circle_sketch_age7_cdm_run_v31526060708396.png",7,"circle_sketch_age7_cdm_run_v31526060708396.png",1
"66",279,"cdm_run_v31526060998610",0,"square","age6",1526061348640,2018-05-11 17:55:48,1,0,NA,NA,0.0199497767857143,"(57, 163, 55, 160)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age6_cdm_run_v31526060998610.png","square_sketch_age6_cdm_run_v31526060998610.png","sketches_full_dataset/square/square_sketch_age6_cdm_run_v31526060998610.png",6,"",1
"67",280,"cdm_run_v31526060998610",1,"shape","age6",1526061375079,2018-05-11 17:56:15,1,0,NA,NA,0.0301339285714286,"(7, 204, 42, 148)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age6_cdm_run_v31526060998610.png","shape_sketch_age6_cdm_run_v31526060998610.png","sketches_full_dataset/shape/shape_sketch_age6_cdm_run_v31526060998610.png",6,"",1
"68",281,"cdm_run_v31526060998610",2,"this circle","age6",1526061388732,2018-05-11 17:56:28,1,0,NA,NA,0.0227399553571429,"(40, 177, 54, 214)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age6_cdm_run_v31526060998610.png","this circle_sketch_age6_cdm_run_v31526060998610.png","sketches_full_dataset/this circle/this circle_sketch_age6_cdm_run_v31526060998610.png",6,"circle_sketch_age6_cdm_run_v31526060998610.png",1
"69",284,"cdm_run_v31526061437727",0,"square","age6",1526061472418,2018-05-11 17:57:52,2,4.532,NA,NA,0.0210857780612245,"(57, 159, 60, 159)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age6_cdm_run_v31526061437727.png","square_sketch_age6_cdm_run_v31526061437727.png","sketches_full_dataset/square/square_sketch_age6_cdm_run_v31526061437727.png",6,"",1
"70",285,"cdm_run_v31526061437727",1,"shape","age6",1526061492990,2018-05-11 17:58:12,12,9.626,NA,NA,0.0340999681122449,"(7, 219, 48, 153)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age6_cdm_run_v31526061437727.png","shape_sketch_age6_cdm_run_v31526061437727.png","sketches_full_dataset/shape/shape_sketch_age6_cdm_run_v31526061437727.png",6,"",1
"71",286,"cdm_run_v31526061437727",2,"this circle","age6",1526061506564,2018-05-11 17:58:26,1,0,NA,NA,0.0258689413265306,"(37, 178, 57, 207)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age6_cdm_run_v31526061437727.png","this circle_sketch_age6_cdm_run_v31526061437727.png","sketches_full_dataset/this circle/this circle_sketch_age6_cdm_run_v31526061437727.png",6,"circle_sketch_age6_cdm_run_v31526061437727.png",1
"72",297,"cdm_run_v31526061799166",0,"square","age7",1526061816844,2018-05-11 18:03:36,1,0,NA,NA,0.0184948979591837,"(63, 163, 66, 162)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age7_cdm_run_v31526061799166.png","square_sketch_age7_cdm_run_v31526061799166.png","sketches_full_dataset/square/square_sketch_age7_cdm_run_v31526061799166.png",7,"",1
"73",298,"cdm_run_v31526061799166",1,"shape","age7",1526061830120,2018-05-11 18:03:50,2,7.224,NA,NA,0.0305524553571429,"(13, 216, 49, 153)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age7_cdm_run_v31526061799166.png","shape_sketch_age7_cdm_run_v31526061799166.png","sketches_full_dataset/shape/shape_sketch_age7_cdm_run_v31526061799166.png",7,"",1
"74",299,"cdm_run_v31526061799166",2,"this circle","age7",1526061840113,2018-05-11 18:04:00,1,0,NA,NA,0.0215640943877551,"(42, 175, 40, 177)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age7_cdm_run_v31526061799166.png","this circle_sketch_age7_cdm_run_v31526061799166.png","sketches_full_dataset/this circle/this circle_sketch_age7_cdm_run_v31526061799166.png",7,"circle_sketch_age7_cdm_run_v31526061799166.png",1
"75",305,"cdm_run_v31526061922561",0,"square","age7",1526061985778,2018-05-11 18:06:25,1,0,NA,NA,0.0198501275510204,"(43, 150, 52, 162)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age7_cdm_run_v31526061922561.png","square_sketch_age7_cdm_run_v31526061922561.png","sketches_full_dataset/square/square_sketch_age7_cdm_run_v31526061922561.png",7,"",1
"76",306,"cdm_run_v31526061922561",1,"shape","age7",1526061997184,2018-05-11 18:06:37,1,0,NA,NA,0.0315090880102041,"(12, 199, 37, 151)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age7_cdm_run_v31526061922561.png","shape_sketch_age7_cdm_run_v31526061922561.png","sketches_full_dataset/shape/shape_sketch_age7_cdm_run_v31526061922561.png",7,"",1
"77",307,"cdm_run_v31526061922561",2,"this circle","age7",1526062005265,2018-05-11 18:06:45,1,0,NA,NA,0.0250119579081633,"(33, 183, 43, 202)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age7_cdm_run_v31526061922561.png","this circle_sketch_age7_cdm_run_v31526061922561.png","sketches_full_dataset/this circle/this circle_sketch_age7_cdm_run_v31526061922561.png",7,"circle_sketch_age7_cdm_run_v31526061922561.png",1
"78",317,"cdm_run_v31526063462438",0,"square","age6",1526063757635,2018-05-11 18:35:57,1,0,NA,NA,0.017757493622449,"(61, 160, 60, 160)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age6_cdm_run_v31526063462438.png","square_sketch_age6_cdm_run_v31526063462438.png","sketches_full_dataset/square/square_sketch_age6_cdm_run_v31526063462438.png",6,"",1
"79",318,"cdm_run_v31526063462438",1,"shape","age6",1526063779579,2018-05-11 18:36:19,3,7.301,NA,NA,0.0301538584183673,"(9, 202, 37, 150)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age6_cdm_run_v31526063462438.png","shape_sketch_age6_cdm_run_v31526063462438.png","sketches_full_dataset/shape/shape_sketch_age6_cdm_run_v31526063462438.png",6,"",1
"80",319,"cdm_run_v31526063462438",2,"this circle","age6",1526063794038,2018-05-11 18:36:34,2,4.714,NA,NA,0.0201889349489796,"(51, 159, 67, 183)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age6_cdm_run_v31526063462438.png","this circle_sketch_age6_cdm_run_v31526063462438.png","sketches_full_dataset/this circle/this circle_sketch_age6_cdm_run_v31526063462438.png",6,"circle_sketch_age6_cdm_run_v31526063462438.png",1
"81",328,"cdm_run_v31526063950237",0,"square","age6",1526063983416,2018-05-11 18:39:43,1,0,NA,NA,0.0215043048469388,"(61, 163, 51, 163)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age6_cdm_run_v31526063950237.png","square_sketch_age6_cdm_run_v31526063950237.png","sketches_full_dataset/square/square_sketch_age6_cdm_run_v31526063950237.png",6,"",1
"82",329,"cdm_run_v31526063950237",1,"shape","age6",1526063999473,2018-05-11 18:39:59,1,0,NA,NA,0.0313895089285714,"(9, 201, 42, 153)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age6_cdm_run_v31526063950237.png","shape_sketch_age6_cdm_run_v31526063950237.png","sketches_full_dataset/shape/shape_sketch_age6_cdm_run_v31526063950237.png",6,"",1
"83",330,"cdm_run_v31526063950237",2,"this circle","age6",1526064011903,2018-05-11 18:40:11,1,0,NA,NA,0.0219228316326531,"(48, 189, 43, 189)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age6_cdm_run_v31526063950237.png","this circle_sketch_age6_cdm_run_v31526063950237.png","sketches_full_dataset/this circle/this circle_sketch_age6_cdm_run_v31526063950237.png",6,"circle_sketch_age6_cdm_run_v31526063950237.png",1
"84",337,"cdm_run_v31526064139398",0,"square","age7",1526064417146,2018-05-11 18:46:57,1,0,NA,NA,0.0192522321428571,"(61, 160, 49, 160)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age7_cdm_run_v31526064139398.png","square_sketch_age7_cdm_run_v31526064139398.png","sketches_full_dataset/square/square_sketch_age7_cdm_run_v31526064139398.png",7,"",1
"85",338,"cdm_run_v31526064139398",1,"shape","age7",1526064436579,2018-05-11 18:47:16,1,0,NA,NA,0.0309311224489796,"(10, 205, 39, 148)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age7_cdm_run_v31526064139398.png","shape_sketch_age7_cdm_run_v31526064139398.png","sketches_full_dataset/shape/shape_sketch_age7_cdm_run_v31526064139398.png",7,"",1
"86",339,"cdm_run_v31526064139398",2,"this circle","age7",1526064449133,2018-05-11 18:47:29,1,0,NA,NA,0.0228993941326531,"(45, 175, 40, 180)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age7_cdm_run_v31526064139398.png","this circle_sketch_age7_cdm_run_v31526064139398.png","sketches_full_dataset/this circle/this circle_sketch_age7_cdm_run_v31526064139398.png",7,"circle_sketch_age7_cdm_run_v31526064139398.png",1
"87",343,"cdm_run_v31526064497532",0,"square","age7",1526064522057,2018-05-11 18:48:42,1,0,NA,NA,0.0194316007653061,"(60, 162, 60, 162)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age7_cdm_run_v31526064497532.png","square_sketch_age7_cdm_run_v31526064497532.png","sketches_full_dataset/square/square_sketch_age7_cdm_run_v31526064497532.png",7,"",1
"88",344,"cdm_run_v31526064497532",1,"shape","age7",1526064541274,2018-05-11 18:49:01,5,8.497,NA,NA,0.0303730867346939,"(7, 204, 33, 150)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age7_cdm_run_v31526064497532.png","shape_sketch_age7_cdm_run_v31526064497532.png","sketches_full_dataset/shape/shape_sketch_age7_cdm_run_v31526064497532.png",7,"",1
"89",345,"cdm_run_v31526064497532",2,"this circle","age7",1526064552170,2018-05-11 18:49:12,1,0,NA,NA,0.0219427614795918,"(48, 171, 42, 186)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age7_cdm_run_v31526064497532.png","this circle_sketch_age7_cdm_run_v31526064497532.png","sketches_full_dataset/this circle/this circle_sketch_age7_cdm_run_v31526064497532.png",7,"circle_sketch_age7_cdm_run_v31526064497532.png",1
"90",348,"cdm_run_v31526064586872",0,"square","age7",1526064599555,2018-05-11 18:49:59,1,0,NA,NA,0.0172791772959184,"(63, 166, 54, 157)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age7_cdm_run_v31526064586872.png","square_sketch_age7_cdm_run_v31526064586872.png","sketches_full_dataset/square/square_sketch_age7_cdm_run_v31526064586872.png",7,"",1
"91",349,"cdm_run_v31526064586872",2,"this circle","age7",1526064613186,2018-05-11 18:50:13,2,0.872,NA,NA,0.0242147640306122,"(61, 216, 24, 169)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age7_cdm_run_v31526064586872.png","this circle_sketch_age7_cdm_run_v31526064586872.png","sketches_full_dataset/this circle/this circle_sketch_age7_cdm_run_v31526064586872.png",7,"circle_sketch_age7_cdm_run_v31526064586872.png",1
"92",359,"cdm_run_v31526064719488",0,"square","age7",1526064734370,2018-05-11 18:52:14,1,0,NA,NA,0.0185546875,"(55, 157, 61, 172)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age7_cdm_run_v31526064719488.png","square_sketch_age7_cdm_run_v31526064719488.png","sketches_full_dataset/square/square_sketch_age7_cdm_run_v31526064719488.png",7,"",1
"93",360,"cdm_run_v31526064719488",1,"shape","age7",1526064747522,2018-05-11 18:52:27,1,0,NA,NA,0.0289979272959184,"(15, 204, 45, 148)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age7_cdm_run_v31526064719488.png","shape_sketch_age7_cdm_run_v31526064719488.png","sketches_full_dataset/shape/shape_sketch_age7_cdm_run_v31526064719488.png",7,"",1
"94",361,"cdm_run_v31526064719488",2,"this circle","age7",1526064755430,2018-05-11 18:52:35,1,0,NA,NA,0.0231784119897959,"(46, 193, 33, 180)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age7_cdm_run_v31526064719488.png","this circle_sketch_age7_cdm_run_v31526064719488.png","sketches_full_dataset/this circle/this circle_sketch_age7_cdm_run_v31526064719488.png",7,"circle_sketch_age7_cdm_run_v31526064719488.png",1
"95",363,"cdm_run_v31526064952740",0,"square","age2",1526065294271,2018-05-11 19:01:34,1,0,NA,NA,0.0202686543367347,"(45, 163, 52, 162)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age2_cdm_run_v31526064952740.png","square_sketch_age2_cdm_run_v31526064952740.png","sketches_full_dataset/square/square_sketch_age2_cdm_run_v31526064952740.png",2,"",1
"96",364,"cdm_run_v31526064952740",1,"shape","age2",1526065315303,2018-05-11 19:01:55,21,10.605,NA,NA,0.0360132334183673,"(24, 201, 37, 166)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age2_cdm_run_v31526064952740.png","shape_sketch_age2_cdm_run_v31526064952740.png","sketches_full_dataset/shape/shape_sketch_age2_cdm_run_v31526064952740.png",2,"",1
"97",365,"cdm_run_v31526064952740",2,"this circle","age2",1526065326963,2018-05-11 19:02:06,1,0,NA,NA,0.0190330038265306,"(40, 150, 49, 190)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age2_cdm_run_v31526064952740.png","this circle_sketch_age2_cdm_run_v31526064952740.png","sketches_full_dataset/this circle/this circle_sketch_age2_cdm_run_v31526064952740.png",2,"circle_sketch_age2_cdm_run_v31526064952740.png",1
"98",375,"cdm_run_v31526065527149",1,"shape","age4",1526065609309,2018-05-11 19:06:49,6,9.534,NA,NA,0.0336017219387755,"(19, 204, 33, 154)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/shape_sketch_age4_cdm_run_v31526065527149.png","shape_sketch_age4_cdm_run_v31526065527149.png","sketches_full_dataset/shape/shape_sketch_age4_cdm_run_v31526065527149.png",4,"",1
"99",376,"cdm_run_v31526065527149",2,"this circle","age4",1526065625397,2018-05-11 19:07:05,1,0,NA,NA,0.0215043048469388,"(43, 193, 33, 162)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age4_cdm_run_v31526065527149.png","this circle_sketch_age4_cdm_run_v31526065527149.png","sketches_full_dataset/this circle/this circle_sketch_age4_cdm_run_v31526065527149.png",4,"circle_sketch_age4_cdm_run_v31526065527149.png",1
"100",386,"cdm_run_v31526067194650",0,"square","age2",1526067211456,2018-05-11 19:33:31,1,0,NA,NA,0.0291573660714286,"(72, 217, 97, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/square_sketch_age2_cdm_run_v31526067194650.png","square_sketch_age2_cdm_run_v31526067194650.png","sketches_full_dataset/square/square_sketch_age2_cdm_run_v31526067194650.png",2,"",1
"101",388,"cdm_run_v31526067194650",2,"this circle","age2",1526067247574,2018-05-11 19:34:07,1,0,NA,NA,0.0539102359693878,"(49, 187, 69, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/sketches_full_dataset/this circle_sketch_age2_cdm_run_v31526067194650.png","this circle_sketch_age2_cdm_run_v31526067194650.png","sketches_full_dataset/this circle/this circle_sketch_age2_cdm_run_v31526067194650.png",2,"circle_sketch_age2_cdm_run_v31526067194650.png",1
