"","fileNameShort","X1","session_id","trial_num","category","age","submit_time","submit_date","num_strokes","draw_duration_old","draw_duration_new","trial_duration","mean_intensity","bounding_box","filename","fullPath","age_numeric","fileNameShortNew"
"47","a crocodile_sketch_age3_cdm_run_v81579300934838.png",131,"cdm_run_v81579300934838",4,"a crocodile","age3",1579301031756,2020-01-17 22:43:51,6,2.01,0,5.63,0.0430883290816327,"(18, 214, 0, 168)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a crocodile_sketch_age3_cdm_run_v81579300934838.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a crocodile/a crocodile_sketch_age3_cdm_run_v81579300934838.png",3,"crocodile_sketch_age3_cdm_run_v81579300934838.png"
"48","a crocodile_sketch_age3_cdm_run_v81579301139370.png",143,"cdm_run_v81579301139370",5,"a crocodile","age3",1579301253657,2020-01-17 22:47:33,9,2.646,0,5.653,0.062679368622449,"(37, 207, 54, 213)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a crocodile_sketch_age3_cdm_run_v81579301139370.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a crocodile/a crocodile_sketch_age3_cdm_run_v81579301139370.png",3,"crocodile_sketch_age3_cdm_run_v81579301139370.png"
"49","a crocodile_sketch_age3_cdm_run_v81579375284036.png",164,"cdm_run_v81579375284036",4,"a crocodile","age3",1579375499317,2020-01-18 19:24:59,5,16.712,0,30.123,0.0272042410714286,"(96, 153, 30, 213)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a crocodile_sketch_age3_cdm_run_v81579375284036.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a crocodile/a crocodile_sketch_age3_cdm_run_v81579375284036.png",3,"crocodile_sketch_age3_cdm_run_v81579375284036.png"
"50","a crocodile_sketch_age3_cdm_run_v81579377401514.png",200,"cdm_run_v81579377401514",8,"a crocodile","age3",1579377632737,2020-01-18 20:00:32,13,5.106,0,8.245,0.00761320153061225,"(85, 210, 1, 190)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a crocodile_sketch_age3_cdm_run_v81579377401514.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a crocodile/a crocodile_sketch_age3_cdm_run_v81579377401514.png",3,"crocodile_sketch_age3_cdm_run_v81579377401514.png"
"51","a crocodile_sketch_age3_cdm_run_v81579377954039.png",208,"cdm_run_v81579377954039",6,"a crocodile","age3",1579378118133,2020-01-18 20:08:38,8,12.502,0,18.664,0.0442442602040816,"(0, 223, 16, 184)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a crocodile_sketch_age3_cdm_run_v81579377954039.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a crocodile/a crocodile_sketch_age3_cdm_run_v81579377954039.png",3,"crocodile_sketch_age3_cdm_run_v81579377954039.png"
"52","a crocodile_sketch_age3_cdm_run_v81579380895914.png",268,"cdm_run_v81579380895914",6,"a crocodile","age3",1579381480603,2020-01-18 21:04:40,1,0,0,10.923,0.00440449617346939,"(70, 89, 70, 160)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a crocodile_sketch_age3_cdm_run_v81579380895914.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a crocodile/a crocodile_sketch_age3_cdm_run_v81579380895914.png",3,"crocodile_sketch_age3_cdm_run_v81579380895914.png"
"53","a crocodile_sketch_age3_cdm_run_v81579385071384.png",294,"cdm_run_v81579385071384",5,"a crocodile","age3",1579385223745,2020-01-18 22:07:03,9,13.069,0,21.116,0.0495455994897959,"(10, 190, 0, 220)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a crocodile_sketch_age3_cdm_run_v81579385071384.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a crocodile/a crocodile_sketch_age3_cdm_run_v81579385071384.png",3,"crocodile_sketch_age3_cdm_run_v81579385071384.png"
"54","a crocodile_sketch_age3_cdm_run_v81579386387178.png",308,"cdm_run_v81579386387178",11,"a crocodile","age3",1579386728815,2020-01-18 22:32:08,1,0,0,1.076,0,"(0, 0, 0, 0)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a crocodile_sketch_age3_cdm_run_v81579386387178.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a crocodile/a crocodile_sketch_age3_cdm_run_v81579386387178.png",3,"crocodile_sketch_age3_cdm_run_v81579386387178.png"
"55","a crocodile_sketch_age3_cdm_run_v81579390103097.png",340,"cdm_run_v81579390103097",8,"a crocodile","age3",1579390266097,2020-01-18 23:31:06,1,0,0,2.922,0.0315489477040816,"(60, 165, 42, 181)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a crocodile_sketch_age3_cdm_run_v81579390103097.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a crocodile/a crocodile_sketch_age3_cdm_run_v81579390103097.png",3,"crocodile_sketch_age3_cdm_run_v81579390103097.png"
"56","a crocodile_sketch_age3_cdm_run_v81579393851530.png",358,"cdm_run_v81579393851530",5,"a crocodile","age3",1579394205475,2020-01-19 00:36:45,10,9.626,0,20.289,0.0315090880102041,"(81, 174, 25, 210)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a crocodile_sketch_age3_cdm_run_v81579393851530.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a crocodile/a crocodile_sketch_age3_cdm_run_v81579393851530.png",3,"crocodile_sketch_age3_cdm_run_v81579393851530.png"
"57","a crocodile_sketch_age3_cdm_run_v81579475954538.png",488,"cdm_run_v81579475954538",5,"a crocodile","age3",1579476176856,2020-01-19 23:22:56,6,9.469,0,15.891,0.0546077806122449,"(18, 147, 6, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a crocodile_sketch_age3_cdm_run_v81579475954538.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a crocodile/a crocodile_sketch_age3_cdm_run_v81579475954538.png",3,"crocodile_sketch_age3_cdm_run_v81579475954538.png"
"58","a crocodile_sketch_age4_cdm_run_v81579304205449.png",153,"cdm_run_v81579304205449",6,"a crocodile","age4",1579304401674,2020-01-17 23:40:01,11,19.32,0,25.709,0.0354551977040816,"(22, 217, 25, 139)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a crocodile_sketch_age4_cdm_run_v81579304205449.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a crocodile/a crocodile_sketch_age4_cdm_run_v81579304205449.png",4,"crocodile_sketch_age4_cdm_run_v81579304205449.png"
"59","a crocodile_sketch_age4_cdm_run_v81579378155758.png",214,"cdm_run_v81579378155758",5,"a crocodile","age4",1579378294564,2020-01-18 20:11:34,13,16.003,0,22.562,0.0666653380102041,"(109, 213, 4, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a crocodile_sketch_age4_cdm_run_v81579378155758.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a crocodile/a crocodile_sketch_age4_cdm_run_v81579378155758.png",4,"crocodile_sketch_age4_cdm_run_v81579378155758.png"
"60","a crocodile_sketch_age4_cdm_run_v81579378780339.png",229,"cdm_run_v81579378780339",5,"a crocodile","age4",1579378901660,2020-01-18 20:21:41,8,16.922,0,20.898,0.0257892219387755,"(121, 207, 3, 156)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a crocodile_sketch_age4_cdm_run_v81579378780339.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a crocodile/a crocodile_sketch_age4_cdm_run_v81579378780339.png",4,"crocodile_sketch_age4_cdm_run_v81579378780339.png"
"61","a crocodile_sketch_age4_cdm_run_v81579383697637.png",280,"cdm_run_v81579383697637",7,"a crocodile","age4",1579383969036,2020-01-18 21:46:09,2,8.835,0,16.741,0.0465561224489796,"(146, 180, 10, 187)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a crocodile_sketch_age4_cdm_run_v81579383697637.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a crocodile/a crocodile_sketch_age4_cdm_run_v81579383697637.png",4,"crocodile_sketch_age4_cdm_run_v81579383697637.png"
"62","a crocodile_sketch_age4_cdm_run_v81579388849068.png",321,"cdm_run_v81579388849068",8,"a crocodile","age4",1579389053683,2020-01-18 23:10:53,5,21.517,0,30.152,0.0420320471938775,"(67, 168, 12, 213)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a crocodile_sketch_age4_cdm_run_v81579388849068.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a crocodile/a crocodile_sketch_age4_cdm_run_v81579388849068.png",4,"crocodile_sketch_age4_cdm_run_v81579388849068.png"
"63","a crocodile_sketch_age4_cdm_run_v81579461963357.png",367,"cdm_run_v81579461963357",4,"a crocodile","age4",1579462160453,2020-01-19 19:29:20,2,6.059,0,21.97,0.0526347257653061,"(0, 204, 30, 183)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a crocodile_sketch_age4_cdm_run_v81579461963357.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a crocodile/a crocodile_sketch_age4_cdm_run_v81579461963357.png",4,"crocodile_sketch_age4_cdm_run_v81579461963357.png"
"64","a crocodile_sketch_age4_cdm_run_v81579472022428.png",421,"cdm_run_v81579472022428",5,"a crocodile","age4",1579472197525,2020-01-19 22:16:37,9,11.893,0,30.233,0.0341996173469388,"(45, 126, 9, 196)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a crocodile_sketch_age4_cdm_run_v81579472022428.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a crocodile/a crocodile_sketch_age4_cdm_run_v81579472022428.png",4,"crocodile_sketch_age4_cdm_run_v81579472022428.png"
"65","a crocodile_sketch_age4_cdm_run_v81579479185858.png",521,"cdm_run_v81579479185858",5,"a crocodile","age4",1579479364637,2020-01-20 00:16:04,4,16.153,0,30.105,0.0353555484693878,"(46, 139, 42, 222)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a crocodile_sketch_age4_cdm_run_v81579479185858.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a crocodile/a crocodile_sketch_age4_cdm_run_v81579479185858.png",4,"crocodile_sketch_age4_cdm_run_v81579479185858.png"
"66","a crocodile_sketch_age5_cdm_run_v81579297465811.png",89,"cdm_run_v81579297465811",10,"a crocodile","age5",1579297633397,2020-01-17 21:47:13,4,3.293,0,5.449,0.0152463329081633,"(105, 160, 125, 220)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a crocodile_sketch_age5_cdm_run_v81579297465811.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a crocodile/a crocodile_sketch_age5_cdm_run_v81579297465811.png",5,"crocodile_sketch_age5_cdm_run_v81579297465811.png"
"67","a crocodile_sketch_age5_cdm_run_v81579297855972.png",100,"cdm_run_v81579297855972",9,"a crocodile","age5",1579298302897,2020-01-17 21:58:22,8,6.257,0,8.039,0.0360331632653061,"(55, 195, 31, 175)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a crocodile_sketch_age5_cdm_run_v81579297855972.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a crocodile/a crocodile_sketch_age5_cdm_run_v81579297855972.png",5,"crocodile_sketch_age5_cdm_run_v81579297855972.png"
"68","a crocodile_sketch_age5_cdm_run_v81579300710289.png",124,"cdm_run_v81579300710289",9,"a crocodile","age5",1579300876000,2020-01-17 22:41:16,4,3.03,0,5.82,0.0287587691326531,"(30, 193, 93, 151)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a crocodile_sketch_age5_cdm_run_v81579300710289.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a crocodile/a crocodile_sketch_age5_cdm_run_v81579300710289.png",5,"crocodile_sketch_age5_cdm_run_v81579300710289.png"
"69","a crocodile_sketch_age5_cdm_run_v81579379579646.png",244,"cdm_run_v81579379579646",9,"a crocodile","age5",1579379844697,2020-01-18 20:37:24,14,23.385,0,30.149,0.0622010522959184,"(33, 187, 16, 195)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a crocodile_sketch_age5_cdm_run_v81579379579646.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a crocodile/a crocodile_sketch_age5_cdm_run_v81579379579646.png",5,"crocodile_sketch_age5_cdm_run_v81579379579646.png"
"70","a crocodile_sketch_age5_cdm_run_v81579379982224.png",255,"cdm_run_v81579379982224",9,"a crocodile","age5",1579380225652,2020-01-18 20:43:45,7,8.599,0,27.796,0.0511200573979592,"(18, 190, 9, 204)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a crocodile_sketch_age5_cdm_run_v81579379982224.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a crocodile/a crocodile_sketch_age5_cdm_run_v81579379982224.png",5,"crocodile_sketch_age5_cdm_run_v81579379982224.png"
"71","a crocodile_sketch_age5_cdm_run_v81579463875778.png",382,"cdm_run_v81579463875778",8,"a crocodile","age5",1579464105192,2020-01-19 20:01:45,10,8.536,0,12.59,0.0431281887755102,"(0, 223, 0, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a crocodile_sketch_age5_cdm_run_v81579463875778.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a crocodile/a crocodile_sketch_age5_cdm_run_v81579463875778.png",5,"crocodile_sketch_age5_cdm_run_v81579463875778.png"
"72","a crocodile_sketch_age5_cdm_run_v81579477293460.png",509,"cdm_run_v81579477293460",5,"a crocodile","age5",1579477408932,2020-01-19 23:43:28,4,14.739,0,24.6,0.0609454719387755,"(22, 163, 106, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a crocodile_sketch_age5_cdm_run_v81579477293460.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a crocodile/a crocodile_sketch_age5_cdm_run_v81579477293460.png",5,"crocodile_sketch_age5_cdm_run_v81579477293460.png"
"73","a crocodile_sketch_age6_cdm_run_v81579287754248.png",17,"cdm_run_v81579287754248",7,"a crocodile","age6",1579287889780,2020-01-17 19:04:49,1,0,0,6.872,0,"(0, 0, 0, 0)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a crocodile_sketch_age6_cdm_run_v81579287754248.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a crocodile/a crocodile_sketch_age6_cdm_run_v81579287754248.png",6,"crocodile_sketch_age6_cdm_run_v81579287754248.png"
"74","a crocodile_sketch_age6_cdm_run_v81579287937217.png",25,"cdm_run_v81579287937217",6,"a crocodile","age6",1579288037177,2020-01-17 19:07:17,61,3.846,0,4.144,0.0069953762755102,"(15, 112, 100, 153)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a crocodile_sketch_age6_cdm_run_v81579287937217.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a crocodile/a crocodile_sketch_age6_cdm_run_v81579287937217.png",6,"crocodile_sketch_age6_cdm_run_v81579287937217.png"
"75","a crocodile_sketch_age6_cdm_run_v81579288103195.png",29,"cdm_run_v81579288103195",4,"a crocodile","age6",1579288176876,2020-01-17 19:09:36,3,3.525,0,4.433,0.00833067602040816,"(169, 217, 51, 127)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a crocodile_sketch_age6_cdm_run_v81579288103195.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a crocodile/a crocodile_sketch_age6_cdm_run_v81579288103195.png",6,"crocodile_sketch_age6_cdm_run_v81579288103195.png"
"76","a crocodile_sketch_age6_cdm_run_v81579292561352.png",57,"cdm_run_v81579292561352",4,"a crocodile","age6",1579292680306,2020-01-17 20:24:40,10,19.255,0,30.12,0.0718670280612245,"(13, 213, 0, 202)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a crocodile_sketch_age6_cdm_run_v81579292561352.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a crocodile/a crocodile_sketch_age6_cdm_run_v81579292561352.png",6,"crocodile_sketch_age6_cdm_run_v81579292561352.png"
"77","a crocodile_sketch_age6_cdm_run_v81579390324969.png",348,"cdm_run_v81579390324969",6,"a crocodile","age6",1579390458375,2020-01-18 23:34:18,7,6.693,0,11.691,0.0170400191326531,"(175, 223, 61, 162)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a crocodile_sketch_age6_cdm_run_v81579390324969.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a crocodile/a crocodile_sketch_age6_cdm_run_v81579390324969.png",6,"crocodile_sketch_age6_cdm_run_v81579390324969.png"
"78","a crocodile_sketch_age6_cdm_run_v81579476872885.png",501,"cdm_run_v81579476872885",11,"a crocodile","age6",1579477199208,2020-01-19 23:39:59,6,10.099,0,18.923,0.0344985650510204,"(37, 196, 0, 204)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a crocodile_sketch_age6_cdm_run_v81579476872885.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a crocodile/a crocodile_sketch_age6_cdm_run_v81579476872885.png",6,"crocodile_sketch_age6_cdm_run_v81579476872885.png"
"79","a crocodile_sketch_age8_cdm_run_v81579470208061.png",410,"cdm_run_v81579470208061",6,"a crocodile","age8",1579470364445,2020-01-19 21:46:04,21,25.589,0,28.391,0.0626395089285714,"(124, 223, 12, 223)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a crocodile_sketch_age8_cdm_run_v81579470208061.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a crocodile/a crocodile_sketch_age8_cdm_run_v81579470208061.png",8,"crocodile_sketch_age8_cdm_run_v81579470208061.png"
"80","a crocodile_sketch_age9_cdm_run_v81579289245401.png",47,"cdm_run_v81579289245401",11,"a crocodile","age9",1579289618150,2020-01-17 19:33:38,8,5.387,0,8.634,0.03515625,"(73, 174, 0, 210)","/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/preprocessing/1_get_sketches/sketches_full_dataset/a crocodile_sketch_age9_cdm_run_v81579289245401.png","/Users/brialong/Documents/GitHub/kiddraw/data/drawings/cdm_run_v8/sketches_full_dataset/a crocodile/a crocodile_sketch_age9_cdm_run_v81579289245401.png",9,"crocodile_sketch_age9_cdm_run_v81579289245401.png"
